transaction_id,customer_id,product_id,date,quantity,unit_price_usd,discount_pct,revenue_usd,cost_usd,profit_usd,shipping_cost_usd,channel,payment_method,status,country,category
TXN017020,CUST04050,PROD0253,2024-11-17,1,249.76,0.1,224.78,137.37,87.41,6.26,paid_search,paypal,completed,USA,Sports & Outdoors
TXN017021,CUST07370,PROD0324,2022-10-06,1,119.48,0.05,113.51,47.79,65.72,3.78,direct,credit_card,completed,Netherlands,Beauty & Health
TXN017022,CUST00712,PROD0317,2024-09-18,4,233.18,0.0,932.72,419.72,513.0,9.07,paid_search,credit_card,completed,France,Clothing
TXN017023,CUST07718,PROD0286,2022-11-14,1,135.76,0.0,135.76,81.46,54.3,10.69,organic_search,paypal,completed,Netherlands,Home & Kitchen
TXN017024,CUST07154,PROD0465,2023-10-12,7,825.72,0.15000000000000002,4913.03,4335.03,578.0,0.0,social_media,debit_card,completed,Netherlands,Electronics
TXN017025,CUST03000,PROD0052,2024-06-01,2,94.19,0.1,169.54,103.6,65.94,50.0,paid_search,credit_card,completed,Spain,Sports & Outdoors
TXN017026,CUST00276,PROD0051,2023-01-16,2,32.83,0.0,65.66,29.54,36.12,30.56,social_media,apple_pay,completed,Germany,Clothing
TXN017027,CUST00225,PROD0403,2023-10-04,5,27.48,0.0,137.4,82.45,54.95,27.67,organic_search,debit_card,completed,USA,Home & Kitchen
TXN017028,CUST07605,PROD0149,2023-06-04,10,269.0,0.0,2690.0,1479.5,1210.5,164.43,organic_search,bank_transfer,completed,UK,Sports & Outdoors
TXN017029,CUST04803,PROD0203,2024-05-08,8,20.16,0.0,161.28,104.8,56.48,77.11,direct,debit_card,completed,Netherlands,Books
TXN017030,CUST05463,PROD0359,2023-07-08,2,63.01,0.05,119.72,69.32,50.4,0.0,social_media,debit_card,completed,USA,Sports & Outdoors
TXN017031,CUST02341,PROD0079,2023-10-15,6,12.39,0.05,70.62,29.76,40.86,0.0,referral,credit_card,completed,Italy,Beauty & Health
TXN017032,CUST06766,PROD0455,2024-08-15,2,450.68,0.0,901.36,495.74,405.62,17.98,referral,apple_pay,refunded,Netherlands,Sports & Outdoors
TXN017033,CUST01463,PROD0375,2024-02-19,1,172.29,0.0,172.29,103.37,68.92,3.5,social_media,paypal,completed,USA,Home & Kitchen
TXN017034,CUST05480,PROD0007,2023-09-02,1,49.31,0.2,39.45,32.05,7.4,25.22,referral,bank_transfer,completed,UK,Books
TXN017035,CUST01068,PROD0352,2023-06-17,1,19.94,0.1,17.95,12.96,4.99,3.22,paid_search,paypal,completed,USA,Books
TXN017036,CUST07572,PROD0148,2022-06-15,3,36.03,0.0,108.09,43.23,64.86,8.1,organic_search,bank_transfer,completed,Germany,Beauty & Health
TXN017037,CUST07028,PROD0019,2022-03-24,1,136.26,0.05,129.45,54.5,74.95,8.69,email,apple_pay,completed,Sweden,Beauty & Health
TXN017038,CUST06901,PROD0330,2024-11-29,1,21.81,0.15,18.54,13.09,5.45,10.52,social_media,apple_pay,completed,USA,Home & Kitchen
TXN017039,CUST07966,PROD0425,2022-08-24,3,87.66,0.0,262.98,157.8,105.18,32.0,paid_search,apple_pay,completed,USA,Home & Kitchen
TXN017040,CUST01713,PROD0387,2022-11-22,7,50.06,0.2,280.34,192.71,87.63,0.0,social_media,credit_card,completed,Italy,Sports & Outdoors
TXN017041,CUST07315,PROD0365,2023-11-23,9,683.9,0.0,6155.1,4616.28,1538.82,46.98,paid_search,paypal,completed,USA,Electronics
TXN017042,CUST05463,PROD0209,2024-07-25,2,774.3,0.05,1471.17,1161.44,309.73,0.0,organic_search,debit_card,refunded,USA,Electronics
TXN017043,CUST06410,PROD0115,2024-07-31,1,685.06,0.0,685.06,513.79,171.27,5.21,paid_search,credit_card,completed,Australia,Electronics
TXN017044,CUST03067,PROD0122,2024-07-27,1,654.1,0.15,555.98,490.58,65.4,0.33,paid_search,apple_pay,completed,USA,Electronics
TXN017045,CUST06048,PROD0076,2024-12-17,1,462.43,0.0,462.43,254.34,208.09,12.64,organic_search,apple_pay,completed,Germany,Sports & Outdoors
TXN017046,CUST05574,PROD0164,2022-03-23,1,233.25,0.0,233.25,139.95,93.3,9.4,email,debit_card,completed,France,Home & Kitchen
TXN017047,CUST05817,PROD0372,2023-04-06,5,80.41,0.1,361.84,180.9,180.94,62.55,paid_search,debit_card,completed,USA,Clothing
TXN017048,CUST02541,PROD0107,2024-10-29,1,291.18,0.2,232.94,131.03,101.91,0.0,referral,credit_card,completed,France,Clothing
TXN017049,CUST01867,PROD0414,2023-06-24,1,498.65,0.15000000000000002,423.85,274.26,149.59,0.0,referral,paypal,completed,USA,Sports & Outdoors
TXN017050,CUST07025,PROD0419,2024-09-14,5,236.27,0.05,1122.28,708.8,413.48,0.0,social_media,credit_card,completed,France,Home & Kitchen
TXN017051,CUST03098,PROD0230,2022-01-26,1,21.66,0.05,20.58,13.0,7.58,0.0,organic_search,credit_card,completed,USA,Home & Kitchen
TXN017052,CUST06368,PROD0235,2023-08-06,2,203.53,0.0,407.06,183.18,223.88,10.26,social_media,credit_card,completed,USA,Clothing
TXN017053,CUST05464,PROD0365,2024-11-05,3,683.9,0.2,1641.36,1538.76,102.6,0.0,organic_search,debit_card,completed,UK,Electronics
TXN017054,CUST01417,PROD0452,2022-11-10,3,109.58,0.1,295.87,147.93,147.94,33.84,organic_search,paypal,completed,USA,Clothing
TXN017055,CUST01330,PROD0263,2024-11-11,1,389.13,0.15,330.76,214.02,116.74,14.04,email,paypal,completed,Germany,Sports & Outdoors
TXN017056,CUST05945,PROD0023,2022-01-13,1,63.84,0.0,63.84,28.73,35.11,5.81,email,debit_card,completed,Australia,Clothing
TXN017057,CUST07882,PROD0230,2022-04-21,2,21.66,0.0,43.32,26.0,17.32,14.47,direct,credit_card,completed,Germany,Home & Kitchen
TXN017058,CUST07406,PROD0401,2023-07-05,1,44.52,0.1,40.07,17.81,22.26,12.75,paid_search,paypal,refunded,USA,Beauty & Health
TXN017059,CUST01566,PROD0055,2022-05-22,3,188.93,0.0,566.79,255.06,311.73,73.79,social_media,credit_card,completed,UK,Clothing
TXN017060,CUST02180,PROD0081,2022-10-07,3,402.64,0.05,1147.52,664.35,483.17,0.0,paid_search,credit_card,completed,Germany,Sports & Outdoors
TXN017061,CUST07190,PROD0189,2022-12-07,1,25.97,0.15,22.07,10.39,11.68,22.41,paid_search,debit_card,completed,France,Beauty & Health
TXN017062,CUST07057,PROD0291,2023-07-11,1,226.81,0.05,215.47,136.09,79.38,0.0,social_media,paypal,completed,Italy,Home & Kitchen
TXN017063,CUST01068,PROD0065,2023-03-25,3,278.08,0.0,834.24,375.42,458.82,3.42,referral,credit_card,completed,USA,Clothing
TXN017064,CUST01048,PROD0379,2024-11-05,3,10.35,0.0,31.05,20.19,10.86,6.34,email,credit_card,completed,USA,Books
TXN017065,CUST01937,PROD0087,2024-10-01,1,56.9,0.1,51.21,28.45,22.76,8.18,paid_search,credit_card,completed,USA,Toys & Games
TXN017066,CUST06148,PROD0124,2024-04-23,2,1166.48,0.0,2332.96,1749.72,583.24,27.32,direct,debit_card,completed,Germany,Electronics
TXN017067,CUST06327,PROD0324,2023-12-27,3,119.48,0.05,340.52,143.37,197.15,0.0,social_media,credit_card,completed,Australia,Beauty & Health
TXN017068,CUST03331,PROD0379,2022-09-14,7,10.35,0.0,72.45,47.11,25.34,26.65,organic_search,credit_card,completed,France,Books
TXN017069,CUST05396,PROD0382,2023-11-16,6,20.21,0.0,121.26,54.54,66.72,109.35,paid_search,credit_card,completed,UK,Clothing
TXN017070,CUST01367,PROD0458,2022-07-09,2,127.97,0.1,230.35,115.18,115.17,0.0,organic_search,credit_card,completed,Canada,Clothing
TXN017071,CUST00887,PROD0415,2023-06-07,1,185.33,0.05,176.06,74.13,101.93,0.0,organic_search,credit_card,completed,France,Beauty & Health
TXN017072,CUST07095,PROD0208,2023-06-17,5,714.95,0.0,3574.75,2681.05,893.7,99.76,paid_search,credit_card,completed,UK,Electronics
TXN017073,CUST05502,PROD0134,2024-02-04,3,771.23,0.05,2198.01,1735.26,462.75,23.76,organic_search,debit_card,completed,USA,Electronics
TXN017074,CUST05424,PROD0359,2024-08-02,1,63.01,0.1,56.71,34.66,22.05,26.68,social_media,paypal,cancelled,UK,Sports & Outdoors
TXN017075,CUST00813,PROD0119,2022-12-23,1,192.64,0.0,192.64,77.06,115.58,12.57,direct,credit_card,completed,USA,Beauty & Health
TXN017076,CUST06177,PROD0276,2022-03-05,1,790.5,0.1,711.45,592.88,118.57,21.01,organic_search,debit_card,completed,Germany,Electronics
TXN017077,CUST02580,PROD0325,2022-03-12,5,147.96,0.15000000000000002,628.83,332.9,295.93,0.0,organic_search,credit_card,completed,France,Clothing
TXN017078,CUST07164,PROD0028,2024-09-18,3,202.88,0.1,547.78,365.19,182.59,0.86,direct,credit_card,completed,Canada,Home & Kitchen
TXN017079,CUST03206,PROD0379,2023-07-16,2,10.35,0.0,20.7,13.46,7.24,7.61,social_media,paypal,completed,Spain,Books
TXN017080,CUST01429,PROD0296,2022-10-30,6,405.2,0.0,2431.2,1337.16,1094.04,150.34,email,credit_card,cancelled,France,Sports & Outdoors
TXN017081,CUST02406,PROD0324,2022-02-19,1,119.48,0.0,119.48,47.79,71.69,3.78,social_media,paypal,completed,France,Beauty & Health
TXN017082,CUST00327,PROD0099,2023-09-04,4,166.0,0.05,630.8,265.6,365.2,0.0,paid_search,credit_card,completed,Germany,Beauty & Health
TXN017083,CUST06416,PROD0333,2022-06-28,1,1132.51,0.05,1075.88,849.38,226.5,9.64,social_media,credit_card,completed,UK,Electronics
TXN017084,CUST04307,PROD0012,2023-04-27,1,728.85,0.05,692.41,546.64,145.77,26.54,email,debit_card,completed,Germany,Electronics
TXN017085,CUST05156,PROD0490,2023-08-20,1,1039.96,0.05,987.96,779.97,207.99,1.03,organic_search,apple_pay,completed,UK,Electronics
TXN017086,CUST00785,PROD0375,2022-10-11,5,172.29,0.05,818.38,516.85,301.53,17.48,direct,credit_card,completed,USA,Home & Kitchen
TXN017087,CUST03715,PROD0373,2022-09-08,1,65.09,0.15,55.33,29.29,26.04,10.61,paid_search,debit_card,completed,Sweden,Clothing
TXN017088,CUST05235,PROD0239,2022-01-29,5,58.83,0.0,294.15,132.35,161.8,68.58,paid_search,paypal,completed,Germany,Clothing
TXN017089,CUST04048,PROD0396,2023-11-03,4,35.05,0.05,133.19,63.08,70.11,31.75,email,credit_card,completed,Germany,Clothing
TXN017090,CUST00467,PROD0055,2022-09-10,4,188.93,0.05,717.93,340.08,377.85,54.66,paid_search,debit_card,completed,USA,Clothing
TXN017091,CUST03448,PROD0080,2024-09-22,2,93.07,0.05,176.83,111.68,65.15,6.45,organic_search,credit_card,completed,Canada,Home & Kitchen
TXN017092,CUST02050,PROD0129,2023-11-17,1,512.84,0.0,512.84,384.63,128.21,6.18,organic_search,debit_card,completed,USA,Electronics
TXN017093,CUST02859,PROD0081,2023-10-05,1,402.64,0.0,402.64,221.45,181.19,7.94,email,credit_card,completed,USA,Sports & Outdoors
TXN017094,CUST02141,PROD0031,2023-08-06,2,69.18,0.05,131.44,62.26,69.18,44.28,social_media,credit_card,completed,Italy,Clothing
TXN017095,CUST02127,PROD0396,2022-09-26,1,35.05,0.0,35.05,15.77,19.28,7.94,referral,credit_card,completed,France,Clothing
TXN017096,CUST06077,PROD0370,2024-12-11,1,415.33,0.05,394.56,228.43,166.13,0.0,organic_search,credit_card,completed,UK,Sports & Outdoors
TXN017097,CUST01783,PROD0480,2024-12-09,2,475.71,0.2,761.14,523.28,237.86,0.97,paid_search,paypal,completed,Germany,Sports & Outdoors
TXN017098,CUST07995,PROD0278,2022-12-23,2,193.98,0.05,368.56,290.96,77.6,7.26,direct,debit_card,completed,USA,Electronics
TXN017099,CUST07585,PROD0101,2024-05-26,1,493.94,0.2,395.15,370.45,24.7,12.37,social_media,paypal,completed,Germany,Electronics
TXN017100,CUST03227,PROD0125,2022-06-06,3,670.1,0.2,1608.24,1507.74,100.5,0.0,referral,bank_transfer,completed,USA,Electronics
TXN017101,CUST00248,PROD0224,2024-05-31,4,46.31,0.0,185.24,120.4,64.84,19.5,paid_search,paypal,completed,Australia,Books
TXN017102,CUST03306,PROD0149,2022-11-30,1,269.0,0.0,269.0,147.95,121.05,16.44,paid_search,credit_card,completed,UK,Sports & Outdoors
TXN017103,CUST02667,PROD0354,2022-12-02,3,39.54,0.0,118.62,77.1,41.52,42.3,social_media,apple_pay,completed,USA,Books
TXN017104,CUST01357,PROD0323,2023-08-09,1,250.94,0.0,250.94,150.56,100.38,17.79,social_media,credit_card,refunded,Netherlands,Home & Kitchen
TXN017105,CUST05506,PROD0312,2023-03-28,2,67.97,0.0,135.94,54.38,81.56,0.72,organic_search,bank_transfer,completed,USA,Beauty & Health
TXN017106,CUST01697,PROD0198,2022-06-05,1,436.0,0.05,414.2,327.0,87.2,0.0,paid_search,credit_card,completed,USA,Electronics
TXN017107,CUST02518,PROD0206,2023-11-09,1,287.63,0.2,230.1,129.43,100.67,8.37,paid_search,credit_card,completed,Germany,Clothing
TXN017108,CUST04597,PROD0301,2022-09-25,5,168.97,0.0,844.85,337.95,506.9,11.32,social_media,apple_pay,completed,Canada,Beauty & Health
TXN017109,CUST04317,PROD0056,2023-05-28,1,33.75,0.05,32.06,21.94,10.12,0.0,organic_search,credit_card,completed,Canada,Books
TXN017110,CUST03280,PROD0196,2022-10-13,1,198.6,0.0,198.6,119.16,79.44,3.0,paid_search,credit_card,completed,Italy,Home & Kitchen
TXN017111,CUST06104,PROD0069,2024-08-29,1,165.68,0.05,157.4,74.56,82.84,11.18,organic_search,paypal,completed,Netherlands,Clothing
TXN017112,CUST02513,PROD0024,2023-01-07,4,92.18,0.15,313.41,184.36,129.05,106.92,paid_search,credit_card,completed,UK,Toys & Games
TXN017113,CUST07043,PROD0499,2024-10-02,1,37.65,0.2,30.12,16.94,13.18,0.0,paid_search,paypal,completed,France,Clothing
TXN017114,CUST03547,PROD0124,2022-12-27,1,1166.48,0.1,1049.83,874.86,174.97,0.0,email,paypal,completed,USA,Electronics
TXN017115,CUST01048,PROD0023,2022-08-16,4,63.84,0.05,242.59,114.92,127.67,9.3,direct,credit_card,completed,USA,Clothing
TXN017116,CUST01820,PROD0140,2023-10-26,1,170.3,0.05,161.78,76.63,85.15,0.0,paid_search,credit_card,completed,UK,Clothing
TXN017117,CUST01704,PROD0146,2023-10-04,1,311.29,0.0,311.29,186.77,124.52,5.16,social_media,paypal,refunded,Germany,Home & Kitchen
TXN017118,CUST07362,PROD0200,2023-11-29,1,220.12,0.0,220.12,99.05,121.07,6.86,email,paypal,completed,Germany,Clothing
TXN017119,CUST03954,PROD0048,2022-12-10,1,118.37,0.0,118.37,47.35,71.02,5.24,organic_search,debit_card,cancelled,USA,Beauty & Health
TXN017120,CUST05501,PROD0048,2022-12-23,1,118.37,0.2,94.7,47.35,47.35,9.42,social_media,debit_card,completed,Germany,Beauty & Health
TXN017121,CUST07074,PROD0048,2022-10-19,5,118.37,0.15,503.07,236.75,266.32,26.18,email,apple_pay,completed,USA,Beauty & Health
TXN017122,CUST04539,PROD0248,2024-11-10,2,131.83,0.0,263.66,158.2,105.46,27.72,direct,debit_card,completed,USA,Home & Kitchen
TXN017123,CUST00359,PROD0363,2024-01-25,1,130.44,0.1,117.4,65.22,52.18,5.21,email,paypal,completed,Australia,Toys & Games
TXN017124,CUST00529,PROD0485,2024-05-03,2,38.29,0.05,72.75,49.78,22.97,11.61,organic_search,credit_card,completed,USA,Books
TXN017125,CUST01252,PROD0153,2022-09-02,1,296.73,0.05,281.89,163.2,118.69,5.78,organic_search,credit_card,completed,Germany,Sports & Outdoors
TXN017126,CUST02632,PROD0076,2023-12-28,1,462.43,0.1,416.19,254.34,161.85,0.0,referral,credit_card,completed,Canada,Sports & Outdoors
TXN017127,CUST01638,PROD0157,2024-05-10,2,27.03,0.0,54.06,35.14,18.92,5.13,organic_search,bank_transfer,completed,USA,Books
TXN017128,CUST00645,PROD0449,2023-01-14,3,200.53,0.2,481.27,451.2,30.07,19.12,organic_search,debit_card,completed,USA,Electronics
TXN017129,CUST03000,PROD0163,2022-07-21,1,171.14,0.05,162.58,68.46,94.12,14.55,referral,paypal,completed,Spain,Beauty & Health
TXN017130,CUST07107,PROD0075,2024-02-16,1,355.54,0.0,355.54,195.55,159.99,6.38,organic_search,credit_card,completed,USA,Sports & Outdoors
TXN017131,CUST05766,PROD0353,2023-11-23,1,202.21,0.2,161.77,121.33,40.44,12.08,referral,paypal,completed,Canada,Home & Kitchen
TXN017132,CUST04404,PROD0237,2023-10-25,2,231.3,0.0,462.6,208.16,254.44,36.18,organic_search,bank_transfer,completed,UK,Clothing
TXN017133,CUST06205,PROD0032,2022-08-20,5,67.22,0.1,302.49,134.45,168.04,0.0,paid_search,paypal,completed,USA,Beauty & Health
TXN017134,CUST02466,PROD0397,2022-11-11,2,48.18,0.05,91.54,62.64,28.9,0.0,paid_search,paypal,completed,USA,Books
TXN017135,CUST07391,PROD0368,2023-12-03,1,252.3,0.0,252.3,113.53,138.77,0.81,paid_search,paypal,completed,France,Clothing
TXN017136,CUST03977,PROD0088,2023-11-25,1,86.89,0.0,86.89,34.76,52.13,15.61,organic_search,paypal,completed,UK,Beauty & Health
TXN017137,CUST04010,PROD0175,2023-10-03,1,116.98,0.2,93.58,58.49,35.09,5.4,paid_search,paypal,completed,USA,Toys & Games
TXN017138,CUST02643,PROD0363,2024-05-17,9,130.44,0.0,1173.96,586.98,586.98,33.78,paid_search,debit_card,completed,Italy,Toys & Games
TXN017139,CUST04443,PROD0329,2024-07-10,1,99.31,0.0,99.31,44.69,54.62,14.18,referral,credit_card,completed,USA,Clothing
TXN017140,CUST07458,PROD0026,2022-11-22,3,128.68,0.05,366.74,173.73,193.01,0.0,referral,credit_card,completed,UK,Clothing
TXN017141,CUST00897,PROD0069,2022-07-21,1,165.68,0.1,149.11,74.56,74.55,6.21,paid_search,apple_pay,completed,USA,Clothing
TXN017142,CUST03312,PROD0462,2022-09-10,1,12.53,0.05,11.9,7.52,4.38,0.0,social_media,apple_pay,completed,France,Home & Kitchen
TXN017143,CUST04838,PROD0445,2022-11-26,8,134.86,0.0,1078.88,647.36,431.52,202.61,social_media,credit_card,completed,UK,Home & Kitchen
TXN017144,CUST02429,PROD0196,2024-11-25,1,198.6,0.0,198.6,119.16,79.44,3.0,email,credit_card,completed,UK,Home & Kitchen
TXN017145,CUST05880,PROD0230,2022-06-28,1,21.66,0.0,21.66,13.0,8.66,7.24,paid_search,debit_card,completed,Germany,Home & Kitchen
TXN017146,CUST01068,PROD0154,2024-09-22,1,135.98,0.0,135.98,67.99,67.99,11.67,paid_search,apple_pay,completed,USA,Toys & Games
TXN017147,CUST05422,PROD0078,2022-09-13,6,160.58,0.05,915.31,385.38,529.93,0.0,paid_search,credit_card,completed,UK,Beauty & Health
TXN017148,CUST03316,PROD0027,2023-01-23,5,124.08,0.0,620.4,279.2,341.2,17.42,paid_search,credit_card,completed,France,Clothing
TXN017149,CUST00106,PROD0404,2022-06-14,1,10.96,0.05,10.41,7.12,3.29,0.0,organic_search,credit_card,completed,USA,Books
TXN017150,CUST07893,PROD0338,2022-05-19,1,139.3,0.0,139.3,55.72,83.58,18.52,paid_search,debit_card,completed,Italy,Beauty & Health
TXN017151,CUST02541,PROD0491,2022-05-10,2,13.08,0.05,24.85,17.0,7.85,0.0,social_media,credit_card,completed,France,Books
TXN017152,CUST03695,PROD0022,2023-01-14,2,25.69,0.05,48.81,23.12,25.69,22.09,referral,paypal,completed,UK,Clothing
TXN017153,CUST00633,PROD0055,2023-08-29,1,188.93,0.0,188.93,85.02,103.91,24.6,organic_search,paypal,completed,Germany,Clothing
TXN017154,CUST04793,PROD0345,2022-09-10,1,237.72,0.15,202.06,178.29,23.77,2.78,paid_search,credit_card,completed,USA,Electronics
TXN017155,CUST00244,PROD0404,2024-11-13,1,10.96,0.05,10.41,7.12,3.29,0.0,social_media,credit_card,completed,UK,Books
TXN017156,CUST03818,PROD0284,2023-11-04,9,636.38,0.05,5441.05,4295.52,1145.53,0.0,direct,bank_transfer,completed,Spain,Electronics
TXN017157,CUST02472,PROD0228,2024-09-29,7,56.94,0.1,358.72,239.12,119.6,75.6,paid_search,credit_card,cancelled,Australia,Home & Kitchen
TXN017158,CUST01453,PROD0164,2022-07-11,8,233.25,0.05,1772.7,1119.6,653.1,75.17,referral,debit_card,completed,Spain,Home & Kitchen
TXN017159,CUST02103,PROD0353,2022-07-05,1,202.21,0.0,202.21,121.33,80.88,12.08,social_media,credit_card,completed,USA,Home & Kitchen
TXN017160,CUST06389,PROD0349,2024-08-16,3,126.68,0.0,380.04,190.02,190.02,6.93,email,credit_card,completed,USA,Toys & Games
TXN017161,CUST07994,PROD0156,2023-10-17,2,255.69,0.0,511.38,306.82,204.56,0.7,direct,debit_card,completed,UK,Home & Kitchen
TXN017162,CUST01542,PROD0499,2024-11-18,1,37.65,0.25,28.24,16.94,11.3,0.0,organic_search,credit_card,completed,USA,Clothing
TXN017163,CUST06680,PROD0396,2022-07-09,1,35.05,0.15,29.79,15.77,14.02,7.94,organic_search,paypal,completed,Germany,Clothing
TXN017164,CUST05391,PROD0198,2022-02-09,1,436.0,0.0,436.0,327.0,109.0,6.57,social_media,debit_card,completed,USA,Electronics
TXN017165,CUST02748,PROD0165,2024-11-01,2,120.54,0.1,216.97,96.44,120.53,0.0,referral,apple_pay,completed,USA,Beauty & Health
TXN017166,CUST03426,PROD0067,2024-02-19,1,65.7,0.1,59.13,39.42,19.71,0.0,email,credit_card,completed,France,Home & Kitchen
TXN017167,CUST07703,PROD0480,2024-07-01,1,475.71,0.0,475.71,261.64,214.07,0.49,paid_search,paypal,completed,France,Sports & Outdoors
TXN017168,CUST03000,PROD0121,2022-12-06,1,413.88,0.15,351.8,310.41,41.39,25.65,direct,credit_card,completed,Spain,Electronics
TXN017169,CUST05818,PROD0483,2022-01-05,4,115.22,0.15000000000000002,391.75,230.44,161.31,0.0,organic_search,credit_card,completed,France,Toys & Games
TXN017170,CUST06738,PROD0472,2023-07-12,1,201.63,0.1,181.47,120.98,60.49,2.03,direct,credit_card,completed,USA,Home & Kitchen
TXN017171,CUST04744,PROD0470,2024-12-25,1,282.15,0.0,282.15,126.97,155.18,8.88,social_media,debit_card,completed,Sweden,Clothing
TXN017172,CUST04785,PROD0246,2024-10-23,1,160.68,0.05,152.65,72.31,80.34,0.0,organic_search,apple_pay,completed,UK,Clothing
TXN017173,CUST03925,PROD0035,2022-04-13,1,21.27,0.0,21.27,13.83,7.44,14.26,referral,paypal,completed,Sweden,Books
TXN017174,CUST07503,PROD0102,2022-08-26,1,99.59,0.0,99.59,54.77,44.82,6.32,organic_search,credit_card,completed,USA,Sports & Outdoors
TXN017175,CUST07226,PROD0081,2022-12-17,5,402.64,0.05,1912.54,1107.25,805.29,0.0,referral,credit_card,refunded,Sweden,Sports & Outdoors
TXN017176,CUST06768,PROD0342,2024-07-28,1,234.25,0.1,210.82,105.41,105.41,8.1,direct,paypal,completed,USA,Clothing
TXN017177,CUST06465,PROD0144,2024-07-21,4,103.98,0.25,311.94,166.36,145.58,0.0,organic_search,credit_card,completed,Italy,Beauty & Health
TXN017178,CUST04921,PROD0370,2022-08-22,1,415.33,0.0,415.33,228.43,186.9,8.4,social_media,credit_card,completed,Australia,Sports & Outdoors
TXN017179,CUST06259,PROD0356,2023-09-09,1,455.31,0.2,364.25,341.48,22.77,14.07,social_media,credit_card,completed,Spain,Electronics
TXN017180,CUST05610,PROD0001,2023-08-03,3,25.82,0.05,73.59,50.34,23.25,17.25,email,apple_pay,completed,Germany,Books
TXN017181,CUST07496,PROD0088,2023-04-23,1,86.89,0.15000000000000002,73.86,34.76,39.1,0.0,referral,paypal,completed,USA,Beauty & Health
